scenario,algorithm,weight_variant,run_id,seed,n_sensors,P_TX_max,w_E,w_R,best_fitness,n_evaluations,convergence_curve,is_valid,validation_reason,E_total,min_link_margin,network_lifetime,los_count,nlos_count,los_ratio,best_genome,elapsed_time
S1,GA,balanced,1,1,10,0.0,1.0,0.0,0.042371536145226055,5000,"[np.float64(0.24776351481348977), np.float64(0.19421397592169753), np.float64(0.19421397592169753), np.float64(0.19421397592169753), np.float64(0.19421397592169753), np.float64(0.19421397592169753), np.float64(0.13381653939490273), np.float64(0.13381653939490273), np.float64(0.13381653939490273), np.float64(0.13381653939490273), np.float64(0.13381653939490273), np.float64(0.13112074296664278), np.float64(0.12923540831280086), np.float64(0.12923540831280086), np.float64(0.12923540831280086), np.float64(0.12923540831280086), np.float64(0.12923540831280086), np.float64(0.12923540831280086), np.float64(0.12923540831280086), np.float64(0.12923540831280086), np.float64(0.11108423299585798), np.float64(0.10806608703629716), np.float64(0.09306060740895855), np.float64(0.08654658116833744), np.float64(0.08654658116833744), np.float64(0.08654658116833744), np.float64(0.08654658116833744), np.float64(0.08654658116833744), np.float64(0.08654658116833744), np.float64(0.08654658116833744), np.float64(0.08654658116833744), np.float64(0.08654658116833744), np.float64(0.08654658116833744), np.float64(0.08654658116833744), np.float64(0.08654658116833744), np.float64(0.08654658116833744), np.float64(0.08598782803001334), np.float64(0.08598782803001334), np.float64(0.06004389964696416), np.float64(0.06004389964696416), np.float64(0.06004389964696416), np.float64(0.06004389964696416), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.046775875053535435), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055), np.float64(0.042371536145226055)]",True,OK,0.042371536145226055,0.0,118,0,0,0.0,"[0.6199713554597021, 0.6231002549943465, 0.6240330412975659, 0.9903897772613128, 0.8884823632901524, 0.8113403731028026, 0.8182721699140787, 0.4724138357740063, 0.5753492453907283, 0.7460917865266947, 0.6388500063480658, 0.8045168164711218, 0.9928661383181779, 0.5341219889754582, 0.8215800454500684, 0.9785736072905237, 0.7376823620464283, 0.6166184491708208, 0.7210588871129836, 0.49775238177441217, 0.7963368664968505, 0.8310297409493936]",0.47341322898864746
S1,GA,balanced,2,2,10,0.0,1.0,0.0,0.05422536794483245,5000,"[np.float64(0.3195242624298097), np.float64(0.2690903525813617), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1159699189050506), np.float64(0.1133680796999339), np.float64(0.1133680796999339), np.float64(0.1133680796999339), np.float64(0.1133680796999339), np.float64(0.1133680796999339), np.float64(0.1133680796999339), np.float64(0.1133680796999339), np.float64(0.1133680796999339), np.float64(0.1133680796999339), np.float64(0.09292967215061462), np.float64(0.09292967215061462), np.float64(0.09292967215061462), np.float64(0.08475377010449082), np.float64(0.08475377010449082), np.float64(0.08475377010449082), np.float64(0.08475377010449082), np.float64(0.08475377010449082), np.float64(0.08475377010449082), np.float64(0.08475377010449082), np.float64(0.08475377010449082), np.float64(0.07248512800153406), np.float64(0.07248512800153406), np.float64(0.06774014269630815), np.float64(0.06774014269630815), np.float64(0.06774014269630815), np.float64(0.06774014269630815), np.float64(0.06774014269630815), np.float64(0.06774014269630815), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245), np.float64(0.05422536794483245)]",True,OK,0.05422536794483245,0.0,92,0,0,0.0,"[0.856414716181467, 0.716103547017343, 0.9073486954613472, 0.771366779175794, 0.6803088538241719, 0.6239619361134283, 0.6793562670420206, 0.6261169200342687, 0.7260619468465435, 0.7966875263663231, 0.8854989963625112, 0.692334169682739, 0.42067327865432214, 0.9966774654750654, 0.9557103119357829, 0.6548611914732514, 0.9991005075306177, 0.980140637634024, 0.7664485766375474, 0.4605176175651632, 0.8297640867936666, 0.7567167615471116]",0.4779350757598877
S1,GA,balanced,3,3,10,0.0,1.0,0.0,0.05435327983261844,5000,"[np.float64(0.2987125691399616), np.float64(0.21448586726682595), np.float64(0.21448586726682595), np.float64(0.21448586726682595), np.float64(0.15869492498122872), np.float64(0.15869492498122872), np.float64(0.15869492498122872), np.float64(0.15869492498122872), np.float64(0.15869492498122872), np.float64(0.15869492498122872), np.float64(0.15869492498122872), np.float64(0.14504414526950765), np.float64(0.1390182121558588), np.float64(0.09914560887658755), np.float64(0.09914560887658755), np.float64(0.09914560887658755), np.float64(0.09914560887658755), np.float64(0.09914560887658755), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08981974153156438), np.float64(0.08165919608034988), np.float64(0.08165919608034988), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844), np.float64(0.05435327983261844)]",True,OK,0.05435327983261844,0.0,91,0,0,0.0,"[0.5641241942677044, 0.49757033687396635, 0.7825505065218684, 0.927129396804321, 0.6279895766824555, 0.7480924826220984, 0.6422456241118958, 0.8170766272959437, 0.43793057576249605, 0.5654173892806365, 0.8775956340011977, 0.8996570717287424, 0.5269138737249446, 0.5808688538836061, 0.5886559942352196, 0.588304675244954, 0.908104066629083, 0.6661380838250224, 0.830165521002542, 0.993031298822905, 0.8028322322940897, 0.8160363835952568]",0.4690568447113037
S1,PSO,balanced,1,1,10,0.0,1.0,0.0,0.010774856584075196,5000,"[np.float64(0.2889830809956001), np.float64(0.26128996147603795), np.float64(0.1891911988400035), np.float64(0.17635911254794956), np.float64(0.15497460223941223), np.float64(0.11251239453630998), np.float64(0.09530652441202592), np.float64(0.0787931499862071), np.float64(0.0664130951021037), np.float64(0.0573671040482223), np.float64(0.0407257078788304), np.float64(0.03795553109183304), np.float64(0.030831999682915383), np.float64(0.027900816403631366), np.float64(0.025392898073490572), np.float64(0.02374111313188002), np.float64(0.02229150599152742), np.float64(0.02132555795779436), np.float64(0.020490185958557647), np.float64(0.01915633646267569), np.float64(0.018979377187578743), np.float64(0.01793258924215315), np.float64(0.01746669163149968), np.float64(0.016793233835844613), np.float64(0.015739829222461813), np.float64(0.015091764045989421), np.float64(0.014366510798018125), np.float64(0.013841477807612114), np.float64(0.01352209154969677), np.float64(0.013196010105587647), np.float64(0.013017412689863471), np.float64(0.01278003580807113), np.float64(0.012621142534341358), np.float64(0.012395201171567751), np.float64(0.012315786878366038), np.float64(0.012107401965328278), np.float64(0.011975081278461067), np.float64(0.011822023449336225), np.float64(0.011686314476805612), np.float64(0.01156558093775164), np.float64(0.011461278699689534), np.float64(0.01134736425580523), np.float64(0.011280804642910258), np.float64(0.011239562085766163), np.float64(0.011183824095949412), np.float64(0.01114386973021611), np.float64(0.011095787267171729), np.float64(0.011061754793329943), np.float64(0.011025361924067452), np.float64(0.010993964409205668), np.float64(0.010968821371544252), np.float64(0.010947506204891776), np.float64(0.010924392678582633), np.float64(0.010905163701111855), np.float64(0.010888606136997898), np.float64(0.01086979661738105), np.float64(0.010851500705043182), np.float64(0.01083472368004089), np.float64(0.010821788356681229), np.float64(0.010813678196515632), np.float64(0.010809555519098915), np.float64(0.01080788669401286), np.float64(0.010806300799963253), np.float64(0.01080443549539141), np.float64(0.010802034741308933), np.float64(0.010799327585108839), np.float64(0.010796897633307032), np.float64(0.010794022591710042), np.float64(0.010791516221897083), np.float64(0.010788741442077848), np.float64(0.010786675000875587), np.float64(0.010784145836693241), np.float64(0.010781646190224576), np.float64(0.0107799165039823), np.float64(0.010777912292063157), np.float64(0.010776430602380017), np.float64(0.010775517254092044), np.float64(0.01077524278386985), np.float64(0.010775228113028085), np.float64(0.010775196953018477), np.float64(0.010775170481251536), np.float64(0.010775125397588209), np.float64(0.01077507095194833), np.float64(0.010775039309034205), np.float64(0.010775013381602099), np.float64(0.010774999705536397), np.float64(0.010774988071446355), np.float64(0.010774979437467944), np.float64(0.01077497192545356), np.float64(0.0107749613629987), np.float64(0.010774951936496541), np.float64(0.010774944227146135), np.float64(0.010774934515343015), np.float64(0.010774922950542283), np.float64(0.010774913942540352), np.float64(0.010774904594609638), np.float64(0.010774892870504562), np.float64(0.010774882869217857), np.float64(0.010774870486573263), np.float64(0.010774856584075196)]",True,OK,0.010774856584075196,0.0,464,0,0,0.0,"[0.7156845099303597, 0.8522029761503092, 0.848799101605262, 0.7631777171382859, 0.8030769292495082, 0.8792177766787079, 0.9454755209457519, 0.7715050199095403, 0.8604550156082851, 0.7474132836341664, 0.9305376167923526, 0.8554119276195701, 0.8050984994988479, 0.8854744990239859, 0.9256817004461388, 0.7002808905183006, 0.7484953615426638, 0.7691944187380992, 0.9081549826540644, 0.902858554743878, 0.907978439033378, 0.8556307432182634]",0.3964958190917969
S1,PSO,balanced,2,2,10,0.0,1.0,0.0,0.01104516973773101,5000,"[np.float64(0.22296466516253138), np.float64(0.14322766636784803), np.float64(0.1282682483376659), np.float64(0.10458327810373619), np.float64(0.08008916477975939), np.float64(0.08008916477975939), np.float64(0.07250603417393718), np.float64(0.05750046946162763), np.float64(0.04875389690656122), np.float64(0.04106726897381906), np.float64(0.03494639662051667), np.float64(0.030531837289754702), np.float64(0.026023040339469755), np.float64(0.024769022753935367), np.float64(0.023566460105894235), np.float64(0.021965730899117027), np.float64(0.02142398872232995), np.float64(0.020344031583543747), np.float64(0.01902932491109034), np.float64(0.018145687605364176), np.float64(0.017311794609859918), np.float64(0.016880478389486808), np.float64(0.016394218189532676), np.float64(0.015978657154082244), np.float64(0.01527449883911765), np.float64(0.014891443326224003), np.float64(0.014624704939423557), np.float64(0.014039861727772808), np.float64(0.013731930809777502), np.float64(0.013365639987653766), np.float64(0.013124770247232673), np.float64(0.012866240422268967), np.float64(0.012657475080851927), np.float64(0.012433859244828888), np.float64(0.012211458293005661), np.float64(0.012157968149143994), np.float64(0.01208687209538065), np.float64(0.012008338890283732), np.float64(0.011923721962848362), np.float64(0.011884977677909782), np.float64(0.01180920826930828), np.float64(0.011763266204993628), np.float64(0.011728283897356872), np.float64(0.011678348031227612), np.float64(0.011636443227887552), np.float64(0.01161187177341545), np.float64(0.011580018540568263), np.float64(0.011550626365229345), np.float64(0.011528009263819075), np.float64(0.011496474392583361), np.float64(0.011472184421415912), np.float64(0.011450971065449938), np.float64(0.01142958890577587), np.float64(0.011398441209173972), np.float64(0.011367218832060145), np.float64(0.011325722848742309), np.float64(0.011286879005300333), np.float64(0.011261476501809725), np.float64(0.011239767904529203), np.float64(0.01121928393197398), np.float64(0.011202834058841676), np.float64(0.011187549135159312), np.float64(0.011166063811216652), np.float64(0.011155771369109356), np.float64(0.011139253165736903), np.float64(0.011138375361186956), np.float64(0.011136302731619224), np.float64(0.011132683982082673), np.float64(0.01113043524471204), np.float64(0.011127654436516563), np.float64(0.01112510482245397), np.float64(0.011121635655484718), np.float64(0.011119244464327306), np.float64(0.011117211184960854), np.float64(0.01111476443851668), np.float64(0.011112736942291375), np.float64(0.011110640705444482), np.float64(0.011107949987613523), np.float64(0.011105222567998365), np.float64(0.011102464479767952), np.float64(0.011099874291188366), np.float64(0.011097454509205457), np.float64(0.011094794980447749), np.float64(0.011092092632421287), np.float64(0.011089005038942341), np.float64(0.011085840256011937), np.float64(0.011083404301942228), np.float64(0.011080462172595312), np.float64(0.011077402207248614), np.float64(0.011074108233155591), np.float64(0.011071059288314544), np.float64(0.011068285036297205), np.float64(0.011065964783432771), np.float64(0.011063071587699312), np.float64(0.011060731580787908), np.float64(0.011058489913943082), np.float64(0.011055839560720256), np.float64(0.011052264923622384), np.float64(0.011048494729606815), np.float64(0.01104516973773101)]",True,OK,0.01104516973773101,0.0,452,0,0,0.0,"[0.730368132465867, 0.8870863919051174, 0.6630502978455217, 0.8463411186219836, 0.7706590052242367, 0.9480074413279127, 0.8938559663030067, 0.7520329536616281, 0.7017786239808568, 0.9073942512899921, 0.8128081492907107, 0.8571166928931963, 0.7333981577772519, 0.8837485470900013, 0.8077664794132765, 0.9117558233315276, 0.6996388660538794, 0.9197350711680489, 0.9000313110273431, 0.7734046908322348, 0.8479575090690662, 0.9153340885477163]",0.4010128974914551
S1,PSO,balanced,3,3,10,0.0,1.0,0.0,0.014513533985929104,5000,"[np.float64(0.21077057491300039), np.float64(0.17371273480359067), np.float64(0.1368018687943033), np.float64(0.12408217841108093), np.float64(0.12408217841108093), np.float64(0.10542390631412552), np.float64(0.08788378708783838), np.float64(0.07146831320602617), np.float64(0.06107545733401606), np.float64(0.05269777176498296), np.float64(0.04564225937808761), np.float64(0.039952359526037165), np.float64(0.03539196348332409), np.float64(0.030952131697730367), np.float64(0.02841688828369597), np.float64(0.026026460597113207), np.float64(0.024443638403145625), np.float64(0.023494756832083685), np.float64(0.022345121900692003), np.float64(0.02155897001780904), np.float64(0.020862493276969825), np.float64(0.020302355985169298), np.float64(0.019778043854297073), np.float64(0.019063890671333877), np.float64(0.01856371973021878), np.float64(0.018150073321486104), np.float64(0.017642770616698833), np.float64(0.017336534384207215), np.float64(0.017074396619145095), np.float64(0.016804876263113562), np.float64(0.01661783596948), np.float64(0.01643182647618803), np.float64(0.016299239265618545), np.float64(0.016196875925022173), np.float64(0.01608756194130217), np.float64(0.015967821210585313), np.float64(0.0158772394070129), np.float64(0.015764074382494303), np.float64(0.01568471729283043), np.float64(0.015594060422177564), np.float64(0.015519228051427488), np.float64(0.01544705799858102), np.float64(0.0153733391282132), np.float64(0.015309221348004966), np.float64(0.015235321923627206), np.float64(0.0151690499103029), np.float64(0.015095777688927569), np.float64(0.015031238406457634), np.float64(0.014976680171766402), np.float64(0.014904208353182138), np.float64(0.01483912430358602), np.float64(0.014801161205688269), np.float64(0.014772001858531485), np.float64(0.014752151045600776), np.float64(0.01472677331566788), np.float64(0.014700203763325755), np.float64(0.014676449678558311), np.float64(0.014654252891937804), np.float64(0.014631283945085784), np.float64(0.01460985939309347), np.float64(0.014590589915907025), np.float64(0.014573615488937866), np.float64(0.014553589274155718), np.float64(0.01454052438721911), np.float64(0.014529622641158212), np.float64(0.014520928507441171), np.float64(0.014517668808118809), np.float64(0.014517180861856393), np.float64(0.014517162032575408), np.float64(0.014517133330924623), np.float64(0.014517078790963481), np.float64(0.01451701332547221), np.float64(0.014516945704329747), np.float64(0.0145168528564724), np.float64(0.014516775163413341), np.float64(0.014516688107616506), np.float64(0.014516610138786943), np.float64(0.014516542553153208), np.float64(0.014516465947040782), np.float64(0.014516381912498783), np.float64(0.014516277757602458), np.float64(0.01451616440580699), np.float64(0.014516023068421521), np.float64(0.014515895470096733), np.float64(0.014515777571506495), np.float64(0.014515648787337715), np.float64(0.014515548221350087), np.float64(0.014515390640608597), np.float64(0.014515241014865492), np.float64(0.014515095130866738), np.float64(0.014514947987229201), np.float64(0.014514802757913742), np.float64(0.014514669966428747), np.float64(0.014514504349055574), np.float64(0.014514373381771084), np.float64(0.01451420132609969), np.float64(0.014514018999054325), np.float64(0.014513855638057255), np.float64(0.014513699674029393), np.float64(0.014513533985929104)]",True,OK,0.014513533985929104,0.0,344,0,0,0.0,"[0.8509427514941266, 0.8524999736876295, 0.8007286862300695, 0.9044464349823947, 0.7531143191329422, 0.6422414289822252, 0.816837721305589, 0.7447731068917551, 0.6463061847887862, 0.8685473694397157, 0.8616056024968202, 0.7211962673260618, 0.8509706650633702, 0.721401627948883, 0.7441031990808354, 0.9040774902405255, 0.8739677787039, 0.7135125987166243, 0.6167279499557619, 0.8827140666712149, 0.850733727944589, 0.8893587391510374]",0.4002399444580078
